"Container ID","Name","Image","State","Command","Created","Ports"
"628e8008923df286201a453c031eaedcecae66fd0ad1ac4b2137d49be1e21f24","/funny_mcnulty","nginx","exited","/docker-entrypoint.sh nginx -g 'daemon off;'","1701722916","1f98bee7"
"d297ef942f9ad19089d444d9d7cc75d9d6ea4961400db4d64ba6d70125409131","/RENAME1234567890","mongo","exited","docker-entrypoint.sh mongod","1701633232","c1bb0f2"
"94694de6a5b73f50371b9ec663914f7be25aa35410dfa9002dd1408b34b218d1","/vigorous_mayer","nginx:1.25","exited","/docker-entrypoint.sh nginx -g 'daemon off;'","1701632946","c6abf8c"
"ea7bdc0a88aeecfbd4805b2527f58ec604cc9eb2c0fdd0f97ddd954303bf89f3","/nice_burnell","nginx","exited","/docker-entrypoint.sh nginx -g 'daemon off;'","1701534253","70286719"
"a220b2adfe5aaddee8c8f636059350ea2a30c1efc75d49cc6d2ec55f7dc9f7fd","/I_Love_Anastasia","mongo","exited","docker-entrypoint.sh mongod","1700323104","2a1d807d"
"8f28b29276d742db7f61c8b4a13f76f17e716bf3c76298ac9a9e60fcc76105ed","/vibrant_panini","nginx","exited","/docker-entrypoint.sh --name 'I Love Anastasia'","1700322864","7bd039ec"
"0dcc7a0bca3f12e8e962b32e9094120e12685fb78836473c93e5fe16c141d286","/130","nginx","exited","/docker-entrypoint.sh --name 'I love Anastasia'","1700322824","221f7fc5"
"eec065ffaf69674cc49f117ec4257197b4681fb57cb09a93eb1857f522327794","/gallant_chatelet","nginx","exited","/docker-entrypoint.sh --name ='I love Anastasia'","1700322770","113cc430"
"af1214c4459089003afdff033e3e02d0a14282edc6303b3c9f85f88902420916","/elated_feynman","nginx","exited","/docker-entrypoint.sh -name ='I love Anastasia'","1700322728","57e4b002"
"ad37182ee11679264f7beaa02ac1db6caa27042153b3857179aaf51452d43e92","/IAMPERFECT","nginx:latest","exited","/docker-entrypoint.sh nginx -g 'daemon off;'","1700309317","2d01ec4b"
"6cfa7f0707e0bc7c6ef0f189d84e8f53484c3988fbf0415f4a4b36d2dcc0a3bc","/GUSTAVO_FRING123","maven:latest","exited","/usr/local/bin/mvn-entrypoint.sh mvn","1700309275","74395f79"
